ID,Latitude,Longitude,Date,ET_mm_8d
129-B,24.098483,-110.316931,09/01/2024,2.5
129-B,24.098483,-110.316931,17/01/2024,5
129-B,24.098483,-110.316931,25/01/2024,3.2
129-B,24.098483,-110.316931,02/02/2024,3.8
129-B,24.098483,-110.316931,10/02/2024,3.7
129-B,24.098483,-110.316931,18/02/2024,3.5
129-B,24.098483,-110.316931,26/02/2024,2.6
129-B,24.098483,-110.316931,05/03/2024,3
129-B,24.098483,-110.316931,13/03/2024,2.8
129-B,24.098483,-110.316931,21/03/2024,2.2
129-B,24.098483,-110.316931,29/03/2024,3.7
129-B,24.098483,-110.316931,06/04/2024,3.3
129-B,24.098483,-110.316931,14/04/2024,2
129-B,24.098483,-110.316931,22/04/2024,2.8
129-B,24.098483,-110.316931,30/04/2024,2.5
129-B,24.098483,-110.316931,08/05/2024,1.7
129-B,24.098483,-110.316931,16/05/2024,1.1
129-B,24.098483,-110.316931,24/05/2024,1.4
129-B,24.098483,-110.316931,01/06/2024,1.8
129-B,24.098483,-110.316931,09/06/2024,1.6
129-B,24.098483,-110.316931,17/06/2024,2.3
129-B,24.098483,-110.316931,25/06/2024,3.3
129-B,24.098483,-110.316931,03/07/2024,2.2
129-B,24.098483,-110.316931,11/07/2024,1.9
129-B,24.098483,-110.316931,19/07/2024,2.2
129-B,24.098483,-110.316931,27/07/2024,1.4
129-B,24.098483,-110.316931,04/08/2024,1.8
129-B,24.098483,-110.316931,12/08/2024,2.1
129-B,24.098483,-110.316931,20/08/2024,1.8
129-B,24.098483,-110.316931,28/08/2024,1.9
129-B,24.098483,-110.316931,05/09/2024,1.2
129-B,24.098483,-110.316931,13/09/2024,2.9
129-B,24.098483,-110.316931,21/09/2024,2.7
129-B,24.098483,-110.316931,29/09/2024,4
129-B,24.098483,-110.316931,07/10/2024,2.6
129-B,24.098483,-110.316931,15/10/2024,3.5
129-B,24.098483,-110.316931,23/10/2024,2.5
129-B,24.098483,-110.316931,31/10/2024,2
129-B,24.098483,-110.316931,08/11/2024,1.5
129-B,24.098483,-110.316931,16/11/2024,2.1
129-B,24.098483,-110.316931,24/11/2024,2.8
129-B,24.098483,-110.316931,02/12/2024,2.4
129-B,24.098483,-110.316931,10/12/2024,2.8
129-B,24.098483,-110.316931,18/12/2024,2
129-B,24.098483,-110.316931,26/12/2024,2
129-B,24.098483,-110.316931,01/01/2025,3.2
129-B,24.098483,-110.316931,09/01/2025,2.9
129-B,24.098483,-110.316931,17/01/2025,3.4
129-B,24.098483,-110.316931,25/01/2025,4.2
129-B,24.098483,-110.316931,02/02/2025,2.6
129-B,24.098483,-110.316931,10/02/2025,2.8
129-B,24.098483,-110.316931,18/02/2025,2.8
129-B,24.098483,-110.316931,26/02/2025,2.1
129-B,24.098483,-110.316931,06/03/2025,2.7
129-B,24.098483,-110.316931,14/03/2025,3
129-B,24.098483,-110.316931,22/03/2025,2.5
129-B,24.098483,-110.316931,30/03/2025,2.1
129-B,24.098483,-110.316931,07/04/2025,1.4
129-B,24.098483,-110.316931,15/04/2025,2.1
129-B,24.098483,-110.316931,23/04/2025,2.5
129-B,24.098483,-110.316931,01/05/2025,2.6
129-B,24.098483,-110.316931,09/05/2025,1.7
129-B,24.098483,-110.316931,17/05/2025,1.8
129-B,24.098483,-110.316931,25/05/2025,4.4
129-B,24.098483,-110.316931,02/06/2025,3.5
129-B,24.098483,-110.316931,10/06/2025,2.8
129-B,24.098483,-110.316931,18/06/2025,3.4
129-B,24.098483,-110.316931,26/06/2025,2.5
129-B,24.098483,-110.316931,04/07/2025,4.5
129-B,24.098483,-110.316931,12/07/2025,2.1
134,24.104028,-110.323978,01/01/2021,3.1
134,24.104028,-110.323978,09/01/2021,2.1
134,24.104028,-110.323978,17/01/2021,6.8
134,24.104028,-110.323978,25/01/2021,4.4
134,24.104028,-110.323978,02/02/2021,1.9
134,24.104028,-110.323978,10/02/2021,2.9
134,24.104028,-110.323978,18/02/2021,2.8
134,24.104028,-110.323978,26/02/2021,2.4
134,24.104028,-110.323978,06/03/2021,2.5
134,24.104028,-110.323978,14/03/2021,1.8
134,24.104028,-110.323978,22/03/2021,2.2
134,24.104028,-110.323978,30/03/2021,1.6
134,24.104028,-110.323978,07/04/2021,2.4
134,24.104028,-110.323978,15/04/2021,2.1
134,24.104028,-110.323978,23/04/2021,2.4
134,24.104028,-110.323978,01/05/2021,2.4
134,24.104028,-110.323978,09/05/2021,1.2
134,24.104028,-110.323978,17/05/2021,1.6
134,24.104028,-110.323978,25/05/2021,1.6
134,24.104028,-110.323978,02/06/2021,0.8
134,24.104028,-110.323978,10/06/2021,1.2
134,24.104028,-110.323978,18/06/2021,1.8
134,24.104028,-110.323978,26/06/2021,3.2
134,24.104028,-110.323978,04/07/2021,1.6
134,24.104028,-110.323978,12/07/2021,2.3
134,24.104028,-110.323978,20/07/2021,1.3
134,24.104028,-110.323978,28/07/2021,1.5
134,24.104028,-110.323978,05/08/2021,5
134,24.104028,-110.323978,13/08/2021,4.1
134,24.104028,-110.323978,21/08/2021,4.2
134,24.104028,-110.323978,29/08/2021,3.6
134,24.104028,-110.323978,06/09/2021,6.3
134,24.104028,-110.323978,14/09/2021,5.3
134,24.104028,-110.323978,22/09/2021,5.2
134,24.104028,-110.323978,30/09/2021,4.5
134,24.104028,-110.323978,08/10/2021,4.6
134,24.104028,-110.323978,16/10/2021,4.8
134,24.104028,-110.323978,24/10/2021,3.7
134,24.104028,-110.323978,01/11/2021,2.9
134,24.104028,-110.323978,09/11/2021,2.2
134,24.104028,-110.323978,17/11/2021,2.6
134,24.104028,-110.323978,25/11/2021,5
134,24.104028,-110.323978,03/12/2021,2.9
134,24.104028,-110.323978,11/12/2021,3.8
134,24.104028,-110.323978,19/12/2021,2.7
134,24.104028,-110.323978,27/12/2021,3.3
134,24.104028,-110.323978,01/01/2022,2.8
134,24.104028,-110.323978,09/01/2022,2.9
134,24.104028,-110.323978,17/01/2022,2.8
134,24.104028,-110.323978,25/01/2022,1.9
134,24.104028,-110.323978,02/02/2022,3.1
134,24.104028,-110.323978,10/02/2022,2
134,24.104028,-110.323978,18/02/2022,2.7
134,24.104028,-110.323978,26/02/2022,2.6
134,24.104028,-110.323978,06/03/2022,2.8
134,24.104028,-110.323978,14/03/2022,2.2
134,24.104028,-110.323978,22/03/2022,2.3
134,24.104028,-110.323978,30/03/2022,2.5
134,24.104028,-110.323978,07/04/2022,2.6
134,24.104028,-110.323978,15/04/2022,1.8
134,24.104028,-110.323978,23/04/2022,2.6
134,24.104028,-110.323978,01/05/2022,2.9
134,24.104028,-110.323978,09/05/2022,1.2
134,24.104028,-110.323978,17/05/2022,2.6
134,24.104028,-110.323978,25/05/2022,2.4
134,24.104028,-110.323978,02/06/2022,2.4
134,24.104028,-110.323978,10/06/2022,1.7
134,24.104028,-110.323978,18/06/2022,3.2
134,24.104028,-110.323978,26/06/2022,4
134,24.104028,-110.323978,04/07/2022,1.3
134,24.104028,-110.323978,12/07/2022,2.2
134,24.104028,-110.323978,20/07/2022,2.1
134,24.104028,-110.323978,28/07/2022,1.4
134,24.104028,-110.323978,05/08/2022,1.4
134,24.104028,-110.323978,13/08/2022,3.3
134,24.104028,-110.323978,21/08/2022,3.2
134,24.104028,-110.323978,29/08/2022,7.9
134,24.104028,-110.323978,06/09/2022,8.5
134,24.104028,-110.323978,14/09/2022,7.7
134,24.104028,-110.323978,22/09/2022,6.7
134,24.104028,-110.323978,30/09/2022,4.6
134,24.104028,-110.323978,08/10/2022,3.5
134,24.104028,-110.323978,16/10/2022,4.6
134,24.104028,-110.323978,24/10/2022,2.3
134,24.104028,-110.323978,01/11/2022,3.4
134,24.104028,-110.323978,09/11/2022,5
134,24.104028,-110.323978,17/11/2022,3.9
134,24.104028,-110.323978,25/11/2022,2.5
134,24.104028,-110.323978,03/12/2022,3.4
134,24.104028,-110.323978,11/12/2022,3.5
134,24.104028,-110.323978,19/12/2022,2.6
134,24.104028,-110.323978,27/12/2022,1.7
134,24.104028,-110.323978,01/01/2023,3.3
134,24.104028,-110.323978,09/01/2023,2.1
134,24.104028,-110.323978,17/01/2023,3.7
134,24.104028,-110.323978,25/01/2023,4.2
134,24.104028,-110.323978,02/02/2023,2.7
134,24.104028,-110.323978,10/02/2023,3.1
134,24.104028,-110.323978,18/02/2023,4.6
134,24.104028,-110.323978,26/02/2023,3.6
134,24.104028,-110.323978,06/03/2023,2.3
134,24.104028,-110.323978,14/03/2023,2.3
134,24.104028,-110.323978,22/03/2023,2.4
134,24.104028,-110.323978,30/03/2023,2
134,24.104028,-110.323978,07/04/2023,1.7
134,24.104028,-110.323978,15/04/2023,2.4
134,24.104028,-110.323978,23/04/2023,2.2
134,24.104028,-110.323978,01/05/2023,2.4
134,24.104028,-110.323978,09/05/2023,2.5
134,24.104028,-110.323978,17/05/2023,2.3
134,24.104028,-110.323978,25/05/2023,2.9
134,24.104028,-110.323978,02/06/2023,2.7
134,24.104028,-110.323978,10/06/2023,1.4
134,24.104028,-110.323978,18/06/2023,1.8
134,24.104028,-110.323978,26/06/2023,2.5
134,24.104028,-110.323978,04/07/2023,2.2
134,24.104028,-110.323978,12/07/2023,2.3
134,24.104028,-110.323978,20/07/2023,1.7
134,24.104028,-110.323978,28/07/2023,1.4
134,24.104028,-110.323978,05/08/2023,2.8
134,24.104028,-110.323978,13/08/2023,4.6
134,24.104028,-110.323978,21/08/2023,3.4
134,24.104028,-110.323978,29/08/2023,4.2
134,24.104028,-110.323978,06/09/2023,4.7
134,24.104028,-110.323978,14/09/2023,3.1
134,24.104028,-110.323978,22/09/2023,2.8
134,24.104028,-110.323978,30/09/2023,2.5
134,24.104028,-110.323978,08/10/2023,5
134,24.104028,-110.323978,16/10/2023,6.3
134,24.104028,-110.323978,24/10/2023,4.9
134,24.104028,-110.323978,01/11/2023,5.2
134,24.104028,-110.323978,09/11/2023,3.5
134,24.104028,-110.323978,17/11/2023,3.8
134,24.104028,-110.323978,25/11/2023,5.1
134,24.104028,-110.323978,03/12/2023,3.6
134,24.104028,-110.323978,11/12/2023,2.8
134,24.104028,-110.323978,19/12/2023,4.1
134,24.104028,-110.323978,27/12/2023,1.4
134,24.104028,-110.323978,01/01/2024,3.5
134,24.104028,-110.323978,09/01/2024,2.9
134,24.104028,-110.323978,17/01/2024,4.5
134,24.104028,-110.323978,25/01/2024,2.7
134,24.104028,-110.323978,02/02/2024,3.7
134,24.104028,-110.323978,10/02/2024,3.3
134,24.104028,-110.323978,18/02/2024,2.9
134,24.104028,-110.323978,26/02/2024,2.5
134,24.104028,-110.323978,05/03/2024,2.8
134,24.104028,-110.323978,13/03/2024,2.7
134,24.104028,-110.323978,21/03/2024,2.1
134,24.104028,-110.323978,29/03/2024,3.2
134,24.104028,-110.323978,06/04/2024,2.7
134,24.104028,-110.323978,14/04/2024,2.6
134,24.104028,-110.323978,22/04/2024,2
134,24.104028,-110.323978,30/04/2024,2.5
134,24.104028,-110.323978,08/05/2024,1.3
134,24.104028,-110.323978,16/05/2024,0.8
134,24.104028,-110.323978,24/05/2024,1
134,24.104028,-110.323978,01/06/2024,1.8
134,24.104028,-110.323978,09/06/2024,1.6
134,24.104028,-110.323978,17/06/2024,2.4
134,24.104028,-110.323978,25/06/2024,2.7
134,24.104028,-110.323978,03/07/2024,2.1
134,24.104028,-110.323978,11/07/2024,1.9
134,24.104028,-110.323978,19/07/2024,1.5
134,24.104028,-110.323978,27/07/2024,1.4
134,24.104028,-110.323978,04/08/2024,2.2
134,24.104028,-110.323978,12/08/2024,1.5
134,24.104028,-110.323978,20/08/2024,1.8
134,24.104028,-110.323978,28/08/2024,1.3
134,24.104028,-110.323978,05/09/2024,1.3
134,24.104028,-110.323978,13/09/2024,2.8
134,24.104028,-110.323978,21/09/2024,2.7
134,24.104028,-110.323978,29/09/2024,4
134,24.104028,-110.323978,07/10/2024,2.5
134,24.104028,-110.323978,15/10/2024,3
134,24.104028,-110.323978,23/10/2024,2.1
134,24.104028,-110.323978,31/10/2024,1.9
134,24.104028,-110.323978,08/11/2024,1.5
134,24.104028,-110.323978,16/11/2024,2.2
134,24.104028,-110.323978,24/11/2024,2.4
134,24.104028,-110.323978,02/12/2024,2.2
134,24.104028,-110.323978,10/12/2024,2.8
134,24.104028,-110.323978,18/12/2024,2
134,24.104028,-110.323978,26/12/2024,1.8
134,24.104028,-110.323978,01/01/2025,2.8
134,24.104028,-110.323978,09/01/2025,2.9
134,24.104028,-110.323978,17/01/2025,3.6
134,24.104028,-110.323978,25/01/2025,3.9
134,24.104028,-110.323978,02/02/2025,2.6
134,24.104028,-110.323978,10/02/2025,2.8
134,24.104028,-110.323978,18/02/2025,2.8
134,24.104028,-110.323978,26/02/2025,2.1
134,24.104028,-110.323978,06/03/2025,2.6
134,24.104028,-110.323978,14/03/2025,2.7
134,24.104028,-110.323978,22/03/2025,2.6
134,24.104028,-110.323978,30/03/2025,2.1
134,24.104028,-110.323978,07/04/2025,1.3
134,24.104028,-110.323978,15/04/2025,2
134,24.104028,-110.323978,23/04/2025,2.9
134,24.104028,-110.323978,01/05/2025,2.2
134,24.104028,-110.323978,09/05/2025,1.7
134,24.104028,-110.323978,17/05/2025,1.9
134,24.104028,-110.323978,25/05/2025,4.3
134,24.104028,-110.323978,02/06/2025,3
134,24.104028,-110.323978,10/06/2025,2.8
134,24.104028,-110.323978,18/06/2025,2.9
134,24.104028,-110.323978,26/06/2025,2.5
134,24.104028,-110.323978,04/07/2025,4.5
134,24.104028,-110.323978,12/07/2025,1.7
135-R,24.108056,-110.325556,01/01/2021,3.3
135-R,24.108056,-110.325556,09/01/2021,2.1
135-R,24.108056,-110.325556,17/01/2021,6.8
135-R,24.108056,-110.325556,25/01/2021,4.6
135-R,24.108056,-110.325556,02/02/2021,1.9
135-R,24.108056,-110.325556,10/02/2021,2.9
135-R,24.108056,-110.325556,18/02/2021,2.8
135-R,24.108056,-110.325556,26/02/2021,2.4
135-R,24.108056,-110.325556,06/03/2021,3
135-R,24.108056,-110.325556,14/03/2021,3.2
135-R,24.108056,-110.325556,22/03/2021,2.6
135-R,24.108056,-110.325556,30/03/2021,2.1
135-R,24.108056,-110.325556,07/04/2021,2.4
135-R,24.108056,-110.325556,15/04/2021,2.1
135-R,24.108056,-110.325556,23/04/2021,2.9
135-R,24.108056,-110.325556,01/05/2021,2.4
135-R,24.108056,-110.325556,09/05/2021,1.3
135-R,24.108056,-110.325556,17/05/2021,1.6
135-R,24.108056,-110.325556,25/05/2021,1.6
135-R,24.108056,-110.325556,02/06/2021,0.8
135-R,24.108056,-110.325556,10/06/2021,1.8
135-R,24.108056,-110.325556,18/06/2021,1.6
135-R,24.108056,-110.325556,26/06/2021,3.2
135-R,24.108056,-110.325556,04/07/2021,1.6
135-R,24.108056,-110.325556,12/07/2021,2.3
135-R,24.108056,-110.325556,20/07/2021,1.3
135-R,24.108056,-110.325556,28/07/2021,2.3
135-R,24.108056,-110.325556,05/08/2021,5
135-R,24.108056,-110.325556,13/08/2021,4.2
135-R,24.108056,-110.325556,21/08/2021,4.3
135-R,24.108056,-110.325556,29/08/2021,3.1
135-R,24.108056,-110.325556,06/09/2021,6.3
135-R,24.108056,-110.325556,14/09/2021,5.3
135-R,24.108056,-110.325556,22/09/2021,7
135-R,24.108056,-110.325556,30/09/2021,9.2
135-R,24.108056,-110.325556,08/10/2021,5.2
135-R,24.108056,-110.325556,16/10/2021,5.4
135-R,24.108056,-110.325556,24/10/2021,3.8
135-R,24.108056,-110.325556,01/11/2021,3.3
135-R,24.108056,-110.325556,09/11/2021,3.4
135-R,24.108056,-110.325556,17/11/2021,3.3
135-R,24.108056,-110.325556,25/11/2021,5.1
135-R,24.108056,-110.325556,03/12/2021,2.9
135-R,24.108056,-110.325556,11/12/2021,4.1
135-R,24.108056,-110.325556,19/12/2021,2.7
135-R,24.108056,-110.325556,27/12/2021,3.4
135-R,24.108056,-110.325556,01/01/2022,3.1
135-R,24.108056,-110.325556,09/01/2022,4.1
135-R,24.108056,-110.325556,17/01/2022,2.8
135-R,24.108056,-110.325556,25/01/2022,1.9
135-R,24.108056,-110.325556,02/02/2022,3.5
135-R,24.108056,-110.325556,10/02/2022,2
135-R,24.108056,-110.325556,18/02/2022,2.7
135-R,24.108056,-110.325556,26/02/2022,2.6
135-R,24.108056,-110.325556,06/03/2022,2.6
135-R,24.108056,-110.325556,14/03/2022,2.2
135-R,24.108056,-110.325556,22/03/2022,2.3
135-R,24.108056,-110.325556,30/03/2022,2.5
135-R,24.108056,-110.325556,07/04/2022,2.6
135-R,24.108056,-110.325556,15/04/2022,1.9
135-R,24.108056,-110.325556,23/04/2022,2.2
135-R,24.108056,-110.325556,01/05/2022,2.9
135-R,24.108056,-110.325556,09/05/2022,1.7
135-R,24.108056,-110.325556,17/05/2022,2.6
135-R,24.108056,-110.325556,25/05/2022,2.9
135-R,24.108056,-110.325556,02/06/2022,2.3
135-R,24.108056,-110.325556,10/06/2022,1.7
135-R,24.108056,-110.325556,18/06/2022,3.2
135-R,24.108056,-110.325556,26/06/2022,4
135-R,24.108056,-110.325556,04/07/2022,1.3
135-R,24.108056,-110.325556,12/07/2022,2.2
135-R,24.108056,-110.325556,20/07/2022,2.2
135-R,24.108056,-110.325556,28/07/2022,1.4
135-R,24.108056,-110.325556,05/08/2022,1.5
135-R,24.108056,-110.325556,13/08/2022,2.9
135-R,24.108056,-110.325556,21/08/2022,2.6
135-R,24.108056,-110.325556,29/08/2022,7.6
135-R,24.108056,-110.325556,06/09/2022,8.5
135-R,24.108056,-110.325556,14/09/2022,7.9
135-R,24.108056,-110.325556,22/09/2022,6
135-R,24.108056,-110.325556,30/09/2022,5.7
135-R,24.108056,-110.325556,08/10/2022,3.5
135-R,24.108056,-110.325556,16/10/2022,4.6
135-R,24.108056,-110.325556,24/10/2022,3.5
135-R,24.108056,-110.325556,01/11/2022,3.6
135-R,24.108056,-110.325556,09/11/2022,5
135-R,24.108056,-110.325556,17/11/2022,3.9
135-R,24.108056,-110.325556,25/11/2022,2.1
135-R,24.108056,-110.325556,03/12/2022,4.1
135-R,24.108056,-110.325556,11/12/2022,4.1
135-R,24.108056,-110.325556,19/12/2022,2.9
135-R,24.108056,-110.325556,27/12/2022,1.7
135-R,24.108056,-110.325556,01/01/2023,3.3
135-R,24.108056,-110.325556,09/01/2023,2.1
135-R,24.108056,-110.325556,17/01/2023,3.7
135-R,24.108056,-110.325556,25/01/2023,4.4
135-R,24.108056,-110.325556,02/02/2023,3
135-R,24.108056,-110.325556,10/02/2023,3.2
135-R,24.108056,-110.325556,18/02/2023,4.7
135-R,24.108056,-110.325556,26/02/2023,3.6
135-R,24.108056,-110.325556,06/03/2023,2.4
135-R,24.108056,-110.325556,14/03/2023,2.3
135-R,24.108056,-110.325556,22/03/2023,2.8
135-R,24.108056,-110.325556,30/03/2023,2.1
135-R,24.108056,-110.325556,07/04/2023,1.8
135-R,24.108056,-110.325556,15/04/2023,2.3
135-R,24.108056,-110.325556,23/04/2023,2.3
135-R,24.108056,-110.325556,01/05/2023,2.4
135-R,24.108056,-110.325556,09/05/2023,2.4
135-R,24.108056,-110.325556,17/05/2023,2.3
135-R,24.108056,-110.325556,25/05/2023,2.9
135-R,24.108056,-110.325556,02/06/2023,2.8
135-R,24.108056,-110.325556,10/06/2023,1.4
135-R,24.108056,-110.325556,18/06/2023,1.9
135-R,24.108056,-110.325556,26/06/2023,2.5
135-R,24.108056,-110.325556,04/07/2023,2.3
135-R,24.108056,-110.325556,12/07/2023,2.3
135-R,24.108056,-110.325556,20/07/2023,1.7
135-R,24.108056,-110.325556,28/07/2023,1.5
135-R,24.108056,-110.325556,05/08/2023,3.3
135-R,24.108056,-110.325556,13/08/2023,4.6
135-R,24.108056,-110.325556,21/08/2023,3.4
135-R,24.108056,-110.325556,29/08/2023,4.7
135-R,24.108056,-110.325556,06/09/2023,5.3
135-R,24.108056,-110.325556,14/09/2023,2.7
135-R,24.108056,-110.325556,22/09/2023,2.5
135-R,24.108056,-110.325556,30/09/2023,2.5
135-R,24.108056,-110.325556,08/10/2023,5
135-R,24.108056,-110.325556,16/10/2023,6.8
135-R,24.108056,-110.325556,24/10/2023,5.4
135-R,24.108056,-110.325556,01/11/2023,5.2
135-R,24.108056,-110.325556,09/11/2023,5.2
135-R,24.108056,-110.325556,17/11/2023,6.9
135-R,24.108056,-110.325556,25/11/2023,5.1
135-R,24.108056,-110.325556,03/12/2023,3.6
135-R,24.108056,-110.325556,11/12/2023,3.5
135-R,24.108056,-110.325556,19/12/2023,4.1
135-R,24.108056,-110.325556,27/12/2023,1.7
135-R,24.108056,-110.325556,01/01/2024,3.5
135-R,24.108056,-110.325556,09/01/2024,2.9
135-R,24.108056,-110.325556,17/01/2024,4.5
135-R,24.108056,-110.325556,25/01/2024,2.9
135-R,24.108056,-110.325556,02/02/2024,3.9
135-R,24.108056,-110.325556,10/02/2024,3.3
135-R,24.108056,-110.325556,18/02/2024,3.9
135-R,24.108056,-110.325556,26/02/2024,2.5
135-R,24.108056,-110.325556,05/03/2024,3
135-R,24.108056,-110.325556,13/03/2024,2.7
135-R,24.108056,-110.325556,21/03/2024,2.2
135-R,24.108056,-110.325556,29/03/2024,3.5
135-R,24.108056,-110.325556,06/04/2024,3.3
135-R,24.108056,-110.325556,14/04/2024,2
135-R,24.108056,-110.325556,22/04/2024,2.6
135-R,24.108056,-110.325556,30/04/2024,2.5
135-R,24.108056,-110.325556,08/05/2024,1.4
135-R,24.108056,-110.325556,16/05/2024,0.7
135-R,24.108056,-110.325556,24/05/2024,1.4
135-R,24.108056,-110.325556,01/06/2024,1.8
135-R,24.108056,-110.325556,09/06/2024,1.7
135-R,24.108056,-110.325556,17/06/2024,2.9
135-R,24.108056,-110.325556,25/06/2024,2.7
135-R,24.108056,-110.325556,03/07/2024,1.7
135-R,24.108056,-110.325556,11/07/2024,1.9
135-R,24.108056,-110.325556,19/07/2024,1.5
135-R,24.108056,-110.325556,27/07/2024,1.3
135-R,24.108056,-110.325556,04/08/2024,1.7
135-R,24.108056,-110.325556,12/08/2024,1.5
135-R,24.108056,-110.325556,20/08/2024,1.9
135-R,24.108056,-110.325556,28/08/2024,1.9
135-R,24.108056,-110.325556,05/09/2024,1.3
135-R,24.108056,-110.325556,13/09/2024,2.9
135-R,24.108056,-110.325556,21/09/2024,2.7
135-R,24.108056,-110.325556,29/09/2024,3.9
135-R,24.108056,-110.325556,07/10/2024,3.2
135-R,24.108056,-110.325556,15/10/2024,3
135-R,24.108056,-110.325556,23/10/2024,2.1
135-R,24.108056,-110.325556,31/10/2024,1.9
135-R,24.108056,-110.325556,08/11/2024,1.5
135-R,24.108056,-110.325556,16/11/2024,2.2
135-R,24.108056,-110.325556,24/11/2024,2.4
135-R,24.108056,-110.325556,02/12/2024,2
135-R,24.108056,-110.325556,10/12/2024,3.9
135-R,24.108056,-110.325556,18/12/2024,2.4
135-R,24.108056,-110.325556,26/12/2024,2.1
135-R,24.108056,-110.325556,01/01/2025,2.8
135-R,24.108056,-110.325556,09/01/2025,2.9
135-R,24.108056,-110.325556,17/01/2025,3.6
135-R,24.108056,-110.325556,25/01/2025,4.2
135-R,24.108056,-110.325556,02/02/2025,2.9
135-R,24.108056,-110.325556,10/02/2025,2.8
135-R,24.108056,-110.325556,18/02/2025,2.8
135-R,24.108056,-110.325556,26/02/2025,2.1
135-R,24.108056,-110.325556,06/03/2025,2.7
135-R,24.108056,-110.325556,14/03/2025,2.7
135-R,24.108056,-110.325556,22/03/2025,2.6
135-R,24.108056,-110.325556,30/03/2025,2.1
135-R,24.108056,-110.325556,07/04/2025,1.5
135-R,24.108056,-110.325556,15/04/2025,2
135-R,24.108056,-110.325556,23/04/2025,2.5
135-R,24.108056,-110.325556,01/05/2025,2.2
135-R,24.108056,-110.325556,09/05/2025,1.7
135-R,24.108056,-110.325556,17/05/2025,1.9
135-R,24.108056,-110.325556,25/05/2025,4.3
135-R,24.108056,-110.325556,02/06/2025,3
135-R,24.108056,-110.325556,10/06/2025,2.8
135-R,24.108056,-110.325556,18/06/2025,2.8
135-R,24.108056,-110.325556,26/06/2025,2.5
135-R,24.108056,-110.325556,04/07/2025,4.4
135-R,24.108056,-110.325556,12/07/2025,1.6
137,24.09143,-110.31356,01/01/2021,2.8
